time,mass,radius,x,y,z,x-velocity,y-velocity,z-velocity,x-acceleration,y-acceleration,z-acceleration,x-force,y-force,z-force
1744312,6000000000000000000000000,6000000,2382634.4466136396,3873850.7056345353,0.0,-11.41846501172728,-5.769756440783536,0.0,1.7368392674318087e-05,-3.3469360458743116e-05,0.0,1.0421035604590853e+20,-2.008161627524587e+20,0.0
1747912,6000000000000000000000000,6000000,2341641.210355643,3852863.2357619097,0.0,-11.355311169792097,-5.889900180090903,0.0,1.7716520053866603e-05,-3.327667773654038e-05,0.0,1.0629912032319961e+20,-1.996600664192423e+20,0.0
1751512,6000000000000000000000000,6000000,2300877.5778359147,3831444.503959694,0.0,-11.290907997309084,-6.009343893951532,0.0,1.806246074627942e-05,-3.3080463659131124e-05,0.0,1.0837476447767652e+20,-1.9848278195478672e+20,0.0
1755112,6000000000000000000000000,6000000,2260348.0324092405,3809597.053134538,0.0,-11.225263427425702,-6.128074915738923,0.0,1.8406180893334118e-05,-3.288074395498883e-05,0.0,1.1043708536000471e+20,-1.97284463729933e+20,0.0
1758712,6000000000000000000000000,6000000,2220057.0286525176,3787323.4716257257,0.0,-11.15838551460639,-6.246080671955241,0.0,1.8747646955114588e-05,-3.267754463293095e-05,0.0,1.1248588173068753e+20,-1.960652677975857e+20,0.0
1762312,6000000000000000000000000,6000000,2180008.991930026,3764626.3928680927,0.0,-11.09028243348404,-6.363348683233041,0.0,1.9086825711282202e-05,-3.2470891977963556e-05,0.0,1.145209542676932e+20,-1.9482535186778135e+20,0.0
1765912,6000000000000000000000000,6000000,2140208.3179629166,3741508.4950513556,0.0,-11.020962477707373,-6.479866565322134,0.0,1.9423684262292376e-05,-3.226081254714926e-05,0.0,1.1654210557375426e+20,-1.9356487528289557e+20,0.0
1769512,6000000000000000000000000,6000000,2100659.372402829,3717972.5007759533,0.0,-10.950434058783912,-6.59562203006154,0.0,1.975819003055586e-05,-3.204733316549824e-05,0.0,1.1854914018333516e+20,-1.9228399899298945e+20,0.0
1773112,6000000000000000000000000,6000000,2061366.4904096776,3694021.1767054456,0.0,-10.878705704919044,-6.710602886336743,0.0,2.0090310761546527e-05,-3.183048092188458e-05,0.0,1.2054186456927915e+20,-1.9098288553130747e+20,0.0
1776712,6000000000000000000000000,6000000,2022333.9762336558,3669657.3332153535,0.0,-10.805786059850956,-6.824797041022313,0.0,2.0420014524856064e-05,-3.161028316498542e-05,0.0,1.2252008714913638e+20,-1.8966169898991252e+20,0.0
1780312,6000000000000000000000000,6000000,1983566.1028013977,3644883.8240387966,0.0,-10.731683881682157,-6.938192499909922,0.0,2.0747269715197913e-05,-3.138676749924808e-05,0.0,1.2448361829118748e+20,-1.8832060499548848e+20,0.0
1783912,6000000000000000000000000,6000000,1945067.1113063898,3619703.545908727,0.0,-10.656408041707163,-7.050777368621825,0.0,2.107204505335905e-05,-3.115996178088108e-05,0.0,1.264322703201543e+20,-1.869597706852865e+20,0.0
1787512,6000000000000000000000000,6000000,1906841.210803587,3594119.438196894,0.0,-10.57996752323698,-7.162539853510132,0.0,2.139430958710296e-05,-3.0929894113872684e-05,0.0,1.2836585752261776e+20,-1.8557936468323608e+20,0.0
1791112,6000000000000000000000000,6000000,1868892.5778082788,3568134.4825496413,0.0,-10.502371420420584,-7.273468262541579,0.0,2.1714032692024156e-05,-3.069659284603696e-05,0.0,1.3028419615214494e+20,-1.8417955707622172e+20,0.0
1794712,6000000000000000000000000,6000000,1831225.3558991803,3541751.7025205283,0.0,-10.4236289370631,-7.383551006168288,0.0,2.203118407235511e-05,-3.046008656508721e-05,0.0,1.3218710443413065e+20,-1.8276051939052326e+20,0.0
1798312,6000000000000000000000000,6000000,1793843.6553258107,3514974.163199828,0.0,-10.343749385441377,-7.492776598184306,0.0,2.2345733761725747e-05,-3.022040409473716e-05,0.0,1.3407440257035449e+20,-1.8132242456842296e+20,0.0
1801912,6000000000000000000000000,6000000,1756751.5526201427,3487804.9708409766,0.0,-10.262742185116984,-7.601133656568331,0.0,2.26576521238788e-05,-2.997757449083173e-05,0.0,1.359459127432728e+20,-1.798654469449904e+20,0.0
